user_id,event_id,tier_id,purchase_timestamp,purchase_amount,tickets_quantity,payment_card_id,ip_address,purchase_success,location,time_since_last_purchase,failed_attempts_count
user_19,event_7,tier_2,2025-07-13 21:53:37.616459,75.0,2,7626bd7ade,192.168.42.57,True,Alexisburgh,25893.0,0
user_19,event_10,tier_3,2025-07-17 16:13:37.616459,100.0,3,3b6e9c8e61,192.168.227.20,True,New Billy,28177.0,0
user_19,event_15,tier_5,2025-07-18 02:39:37.616459,200.0,1,19725d1bbc,192.168.1.100,True,Teresashire,16613.0,0
user_19,event_10,tier_4,2025-07-22 23:33:37.616459,150.0,2,96c6eac05a,172.19.230.234,True,Raventon,26431.0,0
user_19,event_6,tier_5,2025-07-23 00:12:37.616459,200.0,1,763ca6abda,10.130.255.96,True,New Mario,35964.0,0
user_2,event_6,tier_2,2025-06-24 12:37:37.616459,75.0,3,bf88d02ffe,172.28.48.147,True,Lake Joshua,-14198.0,0
user_2,event_9,tier_1,2025-06-24 16:42:37.616459,50.0,2,a52d8df141,10.103.176.215,True,Port Annville,-3706.0,1
user_2,event_20,tier_3,2025-06-27 01:55:37.616459,100.0,3,eb859cb57c,172.17.26.45,True,Lisabury,-12480.0,1
user_2,event_9,tier_4,2025-06-27 06:28:37.616459,150.0,3,611b1d6cdd,172.22.205.182,True,Christophermouth,-10830.0,1
user_2,event_2,tier_3,2025-06-28 04:32:37.616459,100.0,1,8420bf3ef8,192.168.181.202,True,Nicholasville,-2643.0,2
user_2,event_14,tier_2,2025-06-30 00:35:37.616459,75.0,3,858a2845ea,192.168.212.127,True,East Ronaldmouth,-27606.0,2
user_2,event_17,tier_2,2025-06-30 07:54:37.616459,75.0,3,0baf295af6,172.26.63.68,True,Lake Tonya,-29523.0,2
user_2,event_18,tier_3,2025-07-01 05:50:37.616459,100.0,2,d43b10f005,192.168.120.56,True,North Chadfort,-17303.0,2
user_2,event_11,tier_4,2025-07-04 09:15:37.616459,150.0,3,e899efa658,172.24.110.227,False,New William,5841.0,3
user_2,event_12,tier_2,2025-07-04 09:58:37.616459,75.0,3,d0cdfa5eec,10.36.212.48,True,North Stephanie,13996.0,1
user_2,event_20,tier_2,2025-07-04 18:58:37.616459,75.0,2,ecc367ca75,172.27.113.219,True,West Kevin,11103.0,1
user_2,event_10,tier_3,2025-07-05 15:46:37.616459,100.0,1,aa60a4c0b3,10.201.90.156,True,Port Chelseamouth,-9576.0,2
user_2,event_12,tier_4,2025-07-05 17:55:37.616459,150.0,1,552c3d014c,10.253.57.200,True,Port Aaronchester,-6915.0,1
user_2,event_3,tier_1,2025-07-06 13:25:37.616459,50.0,2,27898f4383,10.190.57.62,True,South Vernonberg,-7598.0,2
user_2,event_20,tier_2,2025-07-08 13:28:37.616459,75.0,3,d3fdd99bc9,10.36.216.116,True,New Ryan,-1238.0,2
user_2,event_20,tier_2,2025-07-08 20:59:37.616459,75.0,2,2591dcffbf,192.168.52.200,True,Johnchester,4633.0,2
user_2,event_2,tier_1,2025-07-09 10:06:37.616459,50.0,1,525aafc7fb,172.22.98.162,True,Conwayland,16174.0,2
user_2,event_6,tier_5,2025-07-10 13:10:37.616459,200.0,1,3e79c3fd83,10.16.161.105,False,Wardville,,1
user_2,event_3,tier_1,2025-07-11 11:33:37.616459,50.0,1,c9399daa93,192.168.220.107,True,Boydmouth,14743.0,2
user_2,event_14,tier_1,2025-07-11 20:03:37.616459,50.0,1,f6de6a7c19,192.168.1.100,False,East Shaneshire,10685.0,2
user_2,event_6,tier_1,2025-07-12 07:22:37.616459,50.0,3,da36ab977b,192.168.82.133,True,Port Christopherfurt,8277.0,2
user_2,event_12,tier_5,2025-07-13 06:13:37.616459,200.0,2,a4ebb67de5,172.16.86.243,True,Phyllischester,-6353.0,2
user_2,event_4,tier_3,2025-07-15 14:20:37.616459,100.0,2,66ce1882d3,172.31.191.26,True,Karenshire,-8764.0,0
user_2,event_15,tier_1,2025-07-17 16:06:37.616459,50.0,3,a3000a82c7,192.168.214.241,True,Lake Kayla,12667.0,2
user_2,event_14,tier_3,2025-07-19 04:41:37.616459,100.0,1,48c49d491c,172.27.199.72,True,Youngport,-1357.0,2
user_2,event_20,tier_1,2025-07-20 03:18:37.616459,50.0,3,b03a975473,192.168.249.35,True,Sandrahaven,12465.0,2
user_2,event_14,tier_5,2025-07-20 19:57:37.616459,200.0,20,2b279748fe,172.18.115.225,True,Andremouth,17669.0,2
user_2,event_19,tier_4,2025-07-21 16:24:37.616459,150.0,1,dfb684b96f,172.21.97.162,True,Loganland,39107.0,0
user_20,event_13,tier_3,2025-06-24 02:42:37.616459,100.0,1,6d78fe0dc8,192.168.76.218,True,Alexanderfurt,-18829.0,0
user_20,event_6,tier_5,2025-06-25 05:31:37.616459,200.0,2,5fe04439b1,192.168.252.92,True,New Teresa,,0
user_20,event_4,tier_1,2025-06-25 08:15:37.616459,50.0,2,d01494a202,172.22.101.125,True,West Traceyshire,-8811.0,1
user_20,event_2,tier_1,2025-07-01 04:35:37.616459,50.0,2,3afd8e4bfb,172.26.12.202,False,North Madison,-31414.0,1
user_20,event_9,tier_4,2025-07-01 11:06:37.616459,150.0,1,811b1de456,10.91.150.9,True,Michaelstad,-144.0,1
user_20,event_15,tier_4,2025-07-01 11:34:37.616459,150.0,3,45d4d175b0,172.21.212.30,True,Coleville,-21268.0,0
user_20,event_7,tier_5,2025-07-01 13:30:37.616459,200.0,10,1aefbc28e8,192.168.99.253,True,Amystad,-176.0,1
user_20,event_17,tier_5,2025-07-01 16:26:37.616459,200.0,2,cbc5a4f4c6,172.22.192.224,True,Cummingstown,711.0,1
user_20,event_8,tier_1,2025-07-02 06:40:37.616459,50.0,3,698daa912a,172.30.57.68,True,Carterfort,-19588.0,0
user_20,event_17,tier_3,2025-07-06 21:23:37.616459,100.0,2,3de2a77234,10.112.164.64,True,Melissaburgh,-9983.0,0
user_20,event_9,tier_2,2025-07-07 04:31:37.616459,75.0,3,d1b0977e38,172.28.212.108,True,Port Adamville,-20245.0,0
user_20,event_20,tier_4,2025-07-13 19:46:37.616459,150.0,3,cd5488e9e3,192.168.73.148,True,Monicatown,16626.0,0
user_20,event_6,tier_3,2025-07-15 19:47:37.616459,100.0,1,c6b79cc20d,192.168.226.1,True,Ashleystad,-4350.0,0
user_20,event_7,tier_1,2025-07-15 21:08:37.616459,50.0,3,22007ed257,192.168.71.2,True,South Donnaville,29737.0,0
user_20,event_20,tier_2,2025-07-16 06:02:37.616459,75.0,3,389d20461f,192.168.176.28,True,West Mitchell,31880.0,0
user_20,event_3,tier_5,2025-07-17 08:45:37.616459,200.0,3,49489a6d6b,10.235.120.36,True,East Kimberlyton,2218.0,0
user_20,event_9,tier_2,2025-07-18 20:17:37.616459,75.0,1,a20923b8b4,192.168.182.33,True,Fordton,17214.0,0
user_20,event_20,tier_3,2025-07-21 05:56:37.616459,100.0,3,c99d19daa3,10.185.4.35,True,South Amy,5591.0,0
user_20,event_1,tier_3,2025-07-23 00:09:37.616459,100.0,2,c01dae7036,10.156.180.215,True,Karlaton,30995.0,0
user_21,event_10,tier_1,2025-06-24 18:29:37.616459,50.0,2,e791556700,172.30.4.83,True,South Ericburgh,-7543.0,1
user_21,event_11,tier_1,2025-06-25 01:05:37.616459,50.0,3,bf96d81b3a,192.168.108.129,True,South Melissafort,-29773.0,2
user_21,event_4,tier_3,2025-06-28 11:13:37.616459,100.0,3,b9492fc75c,192.168.153.27,True,Franciscoshire,-35609.0,1
user_21,event_3,tier_5,2025-06-28 17:41:37.616459,200.0,2,74c3971184,10.180.59.121,True,North Christian,-36295.0,1
user_21,event_9,tier_1,2025-06-29 11:08:37.616459,50.0,2,b35ed2d661,172.18.221.231,True,Port Patrickland,-12056.0,1
user_21,event_7,tier_1,2025-06-29 16:16:37.616459,50.0,3,8ea0927ee7,172.31.159.22,True,Wigginsshire,-27973.0,1
user_21,event_9,tier_4,2025-06-30 00:12:37.616459,150.0,1,761b0056b8,10.60.156.0,True,Port Johnton,-25214.0,1
user_21,event_9,tier_3,2025-06-30 04:04:37.616459,100.0,3,0fdb46a6cf,192.168.215.198,True,West Mark,1016.0,1
user_21,event_10,tier_2,2025-07-01 19:14:37.616459,75.0,2,4149806494,10.235.26.28,True,Robertside,-27241.0,1
user_21,event_7,tier_2,2025-07-01 23:36:37.616459,75.0,2,e2fda1a245,172.19.139.51,True,Port Joshuaberg,-11111.0,2
user_21,event_17,tier_3,2025-07-07 20:04:37.616459,100.0,2,698e28b6f0,10.96.130.239,True,East Kristen,-7821.0,1
user_21,event_18,tier_5,2025-07-07 22:39:37.616459,200.0,2,697436502b,10.109.128.10,True,West Kari,18574.0,2
user_21,event_15,tier_2,2025-07-09 16:47:37.616459,75.0,3,bb579fc147,192.168.162.133,False,East Jennifer,11373.0,2
user_21,event_9,tier_4,2025-07-10 12:24:37.616459,150.0,1,ff179674ae,192.168.1.100,True,Toddhaven,,0
user_21,event_3,tier_2,2025-07-11 20:41:37.616459,75.0,2,ddb8838bb0,192.168.235.98,True,Davidfurt,19288.0,1
user_21,event_15,tier_5,2025-07-13 06:25:37.616459,200.0,1,63e821651c,10.254.75.215,True,West David,26636.0,1
user_21,event_3,tier_1,2025-07-14 10:11:37.616459,50.0,2,8e31d713a3,10.98.47.160,True,Thompsonshire,-1057.0,0
user_21,event_8,tier_5,2025-07-15 03:48:37.616459,200.0,1,3c2ab939c5,192.168.219.212,True,Bobbyshire,6684.0,0
user_21,event_18,tier_5,2025-07-15 17:18:37.616459,200.0,2,3194ebc4e0,10.141.61.227,True,North Thomas,-9781.0,2
user_21,event_15,tier_1,2025-07-17 12:26:37.616459,50.0,1,57edf91512,10.186.59.6,True,Jennystad,-4789.0,1
user_21,event_18,tier_2,2025-07-19 02:29:37.616459,75.0,1,7bddd5772e,172.17.219.31,True,Friedmanmouth,27265.0,1
user_21,event_5,tier_1,2025-07-19 03:13:37.616459,50.0,1,54971d461c,172.28.110.172,True,Maymouth,28017.0,1
user_21,event_13,tier_2,2025-07-20 17:15:37.616459,75.0,2,911a6be629,10.102.188.227,True,Douglasburgh,31654.0,1
user_21,event_20,tier_3,2025-07-20 20:15:37.616459,100.0,2,afbc1b9504,192.168.165.92,True,New Michael,12934.0,1
user_21,event_12,tier_4,2025-07-22 12:19:37.616459,150.0,2,1be3996007,192.168.245.159,True,East Xavier,29563.0,2
user_21,event_9,tier_5,2025-07-23 04:42:37.616459,200.0,3,d8723f03d0,10.235.115.202,False,Port Calvin,12631.0,1
user_21,event_11,tier_2,2025-07-23 22:36:37.616459,75.0,2,ff12400ce6,10.233.207.181,True,Nathanielfurt,6923.0,1
user_22,event_12,tier_2,2025-06-25 08:11:37.616459,75.0,1,c22a4a7ef6,192.168.51.121,True,North Teresatown,-6053.0,1
user_22,event_2,tier_4,2025-06-25 16:20:37.616459,150.0,3,2253ac01b0,192.168.65.55,True,Belltown,-13582.0,0
user_22,event_3,tier_3,2025-06-29 13:04:37.616459,100.0,2,52638d217c,172.30.34.254,True,Laurenstad,-18255.0,1
user_22,event_8,tier_3,2025-06-30 17:48:37.616459,100.0,3,171b7dac0e,172.23.204.219,True,South Travis,-24033.0,2
user_22,event_13,tier_3,2025-07-01 05:13:37.616459,100.0,2,1995773cf3,192.168.3.138,True,Lake Kelly,-19925.0,1
user_22,event_12,tier_2,2025-07-02 12:02:37.616459,75.0,1,79502292ac,172.24.226.221,True,Port Paul,-24038.0,1
user_22,event_15,tier_4,2025-07-02 17:54:37.616459,150.0,2,bde63e2e32,192.168.249.132,True,West Dorothy,2201.0,1
user_22,event_16,tier_1,2025-07-04 02:52:37.616459,50.0,1,8757f595fb,192.168.113.177,True,Chavezfurt,-5062.0,2
user_22,event_13,tier_1,2025-07-05 02:42:37.616459,50.0,12,02b74fcb8d,10.205.145.11,True,Port Raymondtown,-25048.0,0
user_22,event_19,tier_4,2025-07-05 12:38:37.616459,150.0,1,8a3b6c5770,192.168.83.68,True,Parksland,-3052.0,0
user_22,event_15,tier_4,2025-07-05 21:02:37.616459,150.0,3,791a704c42,192.168.48.71,True,Lake Christina,2530.0,2
user_22,event_13,tier_3,2025-07-06 02:03:37.616459,100.0,1,bf5b63e050,10.94.120.181,True,North Michelle,-6010.0,2
user_22,event_20,tier_2,2025-07-07 12:48:37.616459,75.0,1,947f66830b,172.26.210.132,True,West Mark,2085.0,2
user_22,event_20,tier_2,2025-07-07 15:14:37.616459,75.0,1,9ee4db34e6,10.58.94.152,True,Port Stevenshire,9926.0,2
user_22,event_6,tier_1,2025-07-07 15:30:37.616459,50.0,10,ca9d39c478,172.19.245.54,True,South Cathy,,0
user_22,event_13,tier_1,2025-07-10 06:13:37.616459,50.0,2,625eb67a5d,192.168.165.61,True,Danielland,-13881.0,2
user_22,event_3,tier_4,2025-07-11 12:02:37.616459,150.0,3,f10913476c,10.120.157.155,False,Jamesfurt,22782.0,1
user_22,event_14,tier_1,2025-07-12 05:19:37.616459,50.0,2,daa6cee46e,172.26.160.16,True,Nicolefort,13997.0,1
user_22,event_1,tier_3,2025-07-13 12:49:37.616459,100.0,1,455deabfb2,192.168.1.100,True,Haydenstad,11531.0,0
user_22,event_12,tier_2,2025-07-15 01:18:37.616459,75.0,1,baf3886404,192.168.98.41,True,West Alicia,28387.0,1
user_22,event_5,tier_3,2025-07-15 19:53:37.616459,100.0,1,7e3b0aee57,192.168.6.184,True,New Cassidyland,6231.0,1
user_22,event_5,tier_3,2025-07-17 10:21:37.616459,100.0,2,8fc959f08e,10.96.58.229,False,Port Jeffreyberg,21147.0,2
user_22,event_7,tier_3,2025-07-19 04:40:37.616459,100.0,13,58f5f63d95,192.168.181.139,True,Port Hectorhaven,4847.0,1
user_22,event_4,tier_1,2025-07-19 21:34:37.616459,50.0,2,1d33e1751f,172.30.83.233,True,New Whitney,20192.0,2
user_22,event_17,tier_5,2025-07-22 12:10:37.616459,200.0,2,1c39165ddf,192.168.100.103,True,Lake Taylorfurt,12921.0,0
user_23,event_12,tier_5,2025-06-24 02:17:37.616459,200.0,3,e9aa7189de,192.168.39.2,True,Gordontown,-29909.0,0
user_23,event_18,tier_3,2025-06-24 23:25:37.616459,100.0,2,26eb74677c,192.168.149.215,True,North Rachelshire,-29547.0,0
user_23,event_10,tier_4,2025-06-27 04:42:37.616459,150.0,2,153da70f77,192.168.174.128,True,Jacobland,4465.0,0
user_23,event_12,tier_4,2025-06-27 21:40:37.616459,150.0,1,5772ef65c2,172.31.19.177,True,East Alexis,-23328.0,0
user_23,event_7,tier_5,2025-06-30 03:52:37.616459,200.0,1,47fa506ce0,10.13.66.113,True,Margarettown,,0
user_23,event_19,tier_4,2025-07-03 15:58:37.616459,150.0,1,703262f4d4,192.168.203.4,True,Matthewchester,12513.0,0
user_23,event_9,tier_2,2025-07-05 23:18:37.616459,75.0,3,1a226a984b,10.231.41.225,True,Benjaminmouth,-15957.0,0
user_23,event_20,tier_2,2025-07-06 01:04:37.616459,75.0,1,200b1252b1,172.16.245.209,True,West Davidfort,11724.0,0
user_23,event_18,tier_5,2025-07-11 15:18:37.616459,200.0,2,5d9842d927,192.168.1.100,True,Danielmouth,-5899.0,0
user_23,event_1,tier_2,2025-07-14 02:28:37.616459,75.0,3,b74995936f,192.168.87.235,True,Sawyerport,-5183.0,0
user_23,event_11,tier_1,2025-07-14 20:46:37.616459,50.0,1,b64ede687c,172.21.164.227,True,East Kristinechester,21174.0,0
user_23,event_9,tier_4,2025-07-15 11:52:37.616459,150.0,13,11c0bf3166,192.168.1.100,True,Gonzalezfurt,13714.0,0
user_23,event_2,tier_5,2025-07-15 17:37:37.616459,200.0,1,b908bc5a11,172.20.209.205,True,Perezbury,26695.0,0
user_23,event_20,tier_1,2025-07-17 01:15:37.616459,50.0,3,d95d7f98a2,172.20.85.24,True,Farleyfurt,7797.0,0
user_23,event_4,tier_5,2025-07-17 14:18:37.616459,200.0,3,fe289b3f01,192.168.1.100,True,Toddmouth,16634.0,0
user_23,event_15,tier_5,2025-07-17 16:51:37.616459,200.0,3,893b35e294,192.168.1.100,True,Baileyton,20213.0,0
user_24,event_11,tier_2,2025-06-24 00:05:37.616459,75.0,3,617a410b3f,192.168.182.255,True,Wongbury,-25597.0,0
user_24,event_9,tier_4,2025-06-26 11:37:37.616459,150.0,1,f2042f4de9,172.18.152.144,True,Dawnberg,-25785.0,0
user_24,event_7,tier_5,2025-07-03 03:02:37.616459,200.0,3,81393fd002,10.159.176.105,True,South Mariastad,13137.0,0
user_24,event_7,tier_3,2025-07-06 09:43:37.616459,100.0,11,05bf07d0ba,172.27.33.153,True,New Elijah,-1811.0,0
user_24,event_1,tier_2,2025-07-07 15:54:37.616459,75.0,1,3c00beb4f0,172.16.40.82,True,Annetteport,-5876.0,0
user_24,event_10,tier_2,2025-07-11 17:50:37.616459,75.0,2,ca3e6a081d,192.168.233.104,True,South Brendaburgh,-11526.0,0
user_24,event_6,tier_2,2025-07-11 18:42:37.616459,75.0,2,17ad0ff3cb,10.7.15.77,True,Jeannetown,22025.0,0
user_24,event_11,tier_2,2025-07-13 05:06:37.616459,75.0,2,180e37eb5e,172.18.33.180,True,Yatesstad,-532.0,0
user_24,event_20,tier_4,2025-07-13 13:58:37.616459,150.0,1,a981d72904,10.101.111.175,True,Lake Amyberg,,0
user_24,event_8,tier_1,2025-07-14 09:22:37.616459,50.0,1,cd5106399b,192.168.1.100,True,West Christine,1696.0,0
user_24,event_15,tier_5,2025-07-19 17:56:37.616459,200.0,1,065e3dd493,10.50.181.184,True,South Teresahaven,-5598.0,0
user_24,event_13,tier_4,2025-07-23 15:14:37.616459,150.0,2,cd0eed2810,192.168.1.100,True,Maldonadomouth,29532.0,0
user_25,event_17,tier_2,2025-06-24 14:57:37.616459,75.0,1,f9b4e11c91,172.21.86.102,True,Shariland,-20515.0,0
user_25,event_9,tier_4,2025-06-26 15:42:37.616459,150.0,1,5642ca247e,192.168.111.170,True,South Christopherland,,0
user_25,event_18,tier_1,2025-06-28 03:59:37.616459,50.0,1,fde89f36fd,10.174.102.215,True,Erichaven,2177.0,0
user_25,event_5,tier_5,2025-06-30 23:12:37.616459,200.0,3,16c5bb4a2f,172.26.61.246,True,North Jennifer,-7878.0,0
user_25,event_19,tier_4,2025-07-05 22:16:37.616459,150.0,11,01a311e4ee,192.168.114.185,True,West Sandra,-19248.0,0
user_25,event_9,tier_1,2025-07-06 10:30:37.616459,50.0,1,5c1cef87a2,192.168.1.100,True,Mcdonaldtown,-12664.0,0
user_25,event_15,tier_5,2025-07-08 16:22:37.616459,200.0,1,a3dac23f82,192.168.93.35,True,Port Marioland,15143.0,0
user_25,event_20,tier_4,2025-07-08 20:52:37.616459,150.0,3,09e70ed1c6,192.168.206.211,True,Brownville,4236.0,0
user_25,event_9,tier_4,2025-07-13 21:34:37.616459,150.0,3,f3284b7a2e,172.18.106.33,True,New Stacey,-11922.0,1
user_25,event_17,tier_3,2025-07-15 05:34:37.616459,100.0,1,5907af92c4,10.226.229.172,True,Palmerstad,-4206.0,0
user_25,event_12,tier_1,2025-07-18 03:40:37.616459,50.0,3,6b6ec50d86,172.26.188.141,True,Port Denise,13638.0,0
user_25,event_10,tier_4,2025-07-18 09:18:37.616459,150.0,2,2337a497ad,192.168.20.242,True,West Jessicamouth,34221.0,0
user_25,event_17,tier_3,2025-07-19 07:04:37.616459,100.0,1,562eeaf662,192.168.199.241,True,Julieburgh,26392.0,0
user_25,event_12,tier_3,2025-07-22 04:16:37.616459,100.0,2,9302e015d6,10.46.110.175,False,Kelleybury,5458.0,1
user_26,event_12,tier_1,2025-06-25 04:53:37.616459,50.0,1,35903517b1,10.168.117.171,True,Schwartzside,-6185.0,2
user_26,event_1,tier_1,2025-06-26 11:32:37.616459,50.0,3,7e4fa4e0f5,192.168.187.143,True,Lake Paigefurt,-6149.0,2
user_26,event_17,tier_2,2025-06-29 11:58:37.616459,75.0,3,1d233c44bd,172.31.177.251,True,New Samuelton,-20819.0,2
user_26,event_7,tier_5,2025-06-30 18:01:37.616459,200.0,2,a587c8e651,192.168.254.196,True,Port Danport,-5626.0,2
user_26,event_17,tier_1,2025-07-01 09:01:37.616459,50.0,3,885045e4cd,172.16.1.114,True,North Steven,,0
user_26,event_17,tier_2,2025-07-02 01:08:37.616459,75.0,3,60f207085e,10.87.204.19,True,New Luis,-5227.0,1
user_26,event_13,tier_5,2025-07-02 18:33:37.616459,200.0,1,3b32197883,172.22.79.0,False,South Samanthaton,1045.0,2
user_26,event_17,tier_2,2025-07-04 15:47:37.616459,75.0,1,d6339c0a33,10.10.74.31,True,East Brittany,13614.0,2
user_26,event_4,tier_4,2025-07-05 16:15:37.616459,150.0,1,3db2c47bcf,192.168.246.180,True,North Karafort,-25880.0,1
user_26,event_20,tier_1,2025-07-06 01:25:37.616459,50.0,1,3c18704f9c,192.168.1.100,True,East Gabrielleland,4732.0,2
user_26,event_1,tier_2,2025-07-11 21:13:37.616459,75.0,3,e927d58e04,10.119.131.188,True,Jamestown,-15279.0,2
user_26,event_11,tier_1,2025-07-13 08:24:37.616459,50.0,3,7a1151622d,172.23.164.244,True,Lake Marcustown,-10340.0,1
user_26,event_12,tier_4,2025-07-13 22:57:37.616459,150.0,1,2fa65f6934,192.168.62.134,True,Watkinsport,11372.0,2
user_26,event_17,tier_5,2025-07-17 01:57:37.616459,200.0,3,7e57ffefa9,172.19.235.190,True,Sullivanberg,5373.0,1
user_26,event_6,tier_2,2025-07-20 12:44:37.616459,75.0,3,c61a6975a1,172.18.240.81,False,South Brian,27583.0,1
user_26,event_13,tier_5,2025-07-22 11:52:37.616459,200.0,3,628b9d56eb,192.168.143.111,True,East Stevenbury,37460.0,2
user_26,event_3,tier_2,2025-07-23 15:35:37.616459,75.0,2,feb77c8218,192.168.100.194,True,West Anthonyview,9458.0,1
user_27,event_6,tier_4,2025-06-25 20:27:37.616459,150.0,2,b3eb19e490,192.168.169.21,True,Reesetown,-802.0,1
user_27,event_6,tier_3,2025-06-26 01:44:37.616459,100.0,1,5a94e4aa5f,10.105.57.222,True,South Beth,-3723.0,0
user_27,event_7,tier_2,2025-06-26 05:27:37.616459,75.0,1,4de065e33d,10.99.48.255,True,Port Anthony,-33681.0,0
user_27,event_5,tier_1,2025-06-26 09:49:37.616459,50.0,3,41389ebea5,192.168.1.100,True,East Stacyview,-1319.0,1
user_27,event_19,tier_3,2025-06-26 18:29:37.616459,100.0,1,0085cc8e39,192.168.1.100,True,Davischester,-7616.0,0
user_27,event_13,tier_2,2025-06-27 07:48:37.616459,75.0,2,3169996e8b,172.24.167.104,False,Amyfort,-20220.0,1
user_27,event_7,tier_1,2025-06-28 10:13:37.616459,50.0,3,5bd3ba9588,172.23.158.161,True,Lake Ashleyton,-120.0,2
user_27,event_16,tier_4,2025-06-28 10:51:37.616459,150.0,3,81cd97e6b3,10.231.97.153,True,West Scott,2422.0,0
user_27,event_12,tier_4,2025-06-28 12:13:37.616459,150.0,1,cc95e1c97e,172.16.78.155,True,Lake Kelly,-28727.0,2
user_27,event_4,tier_1,2025-06-28 15:47:37.616459,50.0,3,9e91b33c0a,192.168.81.150,True,North Brandifurt,-28521.0,0
user_27,event_5,tier_1,2025-06-30 13:10:37.616459,50.0,3,d554091f19,192.168.239.3,True,West Amanda,6763.0,1
user_27,event_17,tier_4,2025-06-30 17:58:37.616459,150.0,3,bfa4f6c326,172.24.78.217,True,North Travisfurt,6734.0,0
user_27,event_14,tier_5,2025-07-02 01:25:37.616459,200.0,2,15b241496c,172.26.1.201,False,Lake Lauren,5232.0,3
user_27,event_1,tier_4,2025-07-03 03:21:37.616459,150.0,3,2cd66a5023,192.168.201.254,True,North Andrewside,6750.0,0
user_27,event_13,tier_5,2025-07-03 11:41:37.616459,200.0,3,3a3e2684f4,192.168.143.237,True,Stacyview,500.0,0
user_27,event_4,tier_4,2025-07-05 04:28:37.616459,150.0,3,bd26962ef6,192.168.1.100,True,South Christopher,-10433.0,0
user_27,event_9,tier_5,2025-07-07 17:04:37.616459,200.0,3,1817e75445,192.168.200.6,False,Lake Ronald,-11719.0,2
user_27,event_19,tier_2,2025-07-11 08:48:37.616459,75.0,3,90a394d0c0,192.168.1.100,True,Elliottbury,-4647.0,0
user_27,event_13,tier_5,2025-07-12 10:21:37.616459,200.0,3,f72a825ed2,192.168.1.100,True,New Chad,23334.0,0
user_27,event_9,tier_2,2025-07-14 05:03:37.616459,75.0,2,17d540975d,192.168.144.66,True,Debraview,-671.0,0
user_27,event_14,tier_1,2025-07-14 14:15:37.616459,50.0,2,ec3eb044ca,172.26.19.49,True,Lake Toddfurt,-4406.0,0
user_27,event_18,tier_1,2025-07-14 16:14:37.616459,50.0,3,9f694ac7fc,10.199.5.233,True,East Katie,16113.0,0
user_27,event_10,tier_5,2025-07-15 20:23:37.616459,200.0,2,1cbb286331,172.21.60.238,True,Anthonyburgh,22033.0,1
user_27,event_17,tier_3,2025-07-17 15:41:37.616459,100.0,3,dbb01b5efa,192.168.237.3,True,Johnstonbury,17953.0,0
user_27,event_8,tier_5,2025-07-18 11:00:37.616459,200.0,1,8f47685ca2,192.168.1.100,True,Port Nancy,15476.0,2
user_27,event_20,tier_1,2025-07-18 11:08:37.616459,50.0,2,49959f7b0f,192.168.186.46,True,West Brandy,,0
user_27,event_1,tier_5,2025-07-19 14:48:37.616459,200.0,1,09e32d8ce6,10.94.220.166,True,North Melissa,27170.0,0
user_27,event_8,tier_4,2025-07-21 10:53:37.616459,150.0,3,49c9271e78,10.135.100.85,True,East Brian,10430.0,0
user_28,event_4,tier_3,2025-06-24 19:03:37.616459,100.0,1,4f7b42ffe9,10.22.160.191,True,Jameshaven,-20130.0,0
user_28,event_17,tier_4,2025-06-30 04:15:37.616459,150.0,2,d5e5daa3f3,172.16.206.209,True,Woodwardmouth,7752.0,0
user_28,event_13,tier_3,2025-07-02 05:16:37.616459,100.0,1,85416f61c1,192.168.215.58,True,Port Michael,-7875.0,0
user_28,event_1,tier_1,2025-07-03 10:42:37.616459,50.0,1,477648fb48,172.17.150.170,True,Port Scottside,-19049.0,0
user_28,event_5,tier_5,2025-07-03 14:42:37.616459,200.0,1,871dfb6123,192.168.174.31,True,Hessfurt,-12654.0,0
user_28,event_19,tier_5,2025-07-04 07:49:37.616459,200.0,2,58a7f20950,192.168.1.100,True,Lake Laura,-24839.0,0
user_28,event_7,tier_5,2025-07-07 01:50:37.616459,200.0,11,c4365feb8a,10.66.50.243,True,Christyport,5228.0,0
user_28,event_8,tier_4,2025-07-07 16:31:37.616459,150.0,2,e4425b5642,172.23.164.41,True,South Faithberg,5869.0,0
user_28,event_19,tier_4,2025-07-08 12:47:37.616459,150.0,1,46a4a55ae7,10.196.181.120,True,Lindamouth,12032.0,0
user_28,event_18,tier_2,2025-07-08 18:33:37.616459,75.0,3,87897bfe46,192.168.227.66,True,Toddmouth,-17115.0,0
user_28,event_6,tier_1,2025-07-09 22:40:37.616459,50.0,1,20867fa467,10.130.232.102,True,Codychester,4130.0,0
user_28,event_3,tier_1,2025-07-12 09:36:37.616459,50.0,3,f7aeb0e682,10.35.35.147,True,Fowlerberg,,0
user_28,event_4,tier_1,2025-07-12 19:07:37.616459,50.0,3,41a0e0f957,192.168.113.57,True,Brooksfurt,-13097.0,0
user_28,event_18,tier_5,2025-07-16 16:11:37.616459,200.0,3,a4b8b67439,10.144.141.51,True,Thomasmouth,-9171.0,0
user_28,event_1,tier_3,2025-07-20 15:48:37.616459,100.0,2,ae48e69602,192.168.249.231,True,Jacksonmouth,23519.0,0
user_28,event_19,tier_4,2025-07-21 13:48:37.616459,150.0,3,f934f40135,172.18.131.181,True,Jacobtown,12641.0,0
user_28,event_5,tier_1,2025-07-21 21:24:37.616459,50.0,1,58389b56b7,172.19.247.40,True,Angelaberg,-442.0,0
