user_id,event_id,tier_id,price_paid,event_category,event_owner_id,event_date,user_gender,user_birth_date,interaction
usr_8378d262,evt_414adec9,tier_basic,166.12,Food,org_895be0fb,2024-11-03,Male,1997-05-20,1
usr_1d8ff64b,evt_bf2e8226,tier_basic,167.64,Music,org_3cb6f3c9,2024-12-12,Female,1982-10-28,1
usr_aba2bb46,evt_7ae4b7e8,tier_basic,76.17,Food,org_b69be9c5,2025-05-21,Non-binary,2000-07-06,1
usr_31c49438,evt_8bc2704c,tier_premium,182.25,Business,org_31553998,2025-02-21,Male,2000-12-29,1
usr_0b370cc3,evt_19011d89,tier_basic,21.53,Music,org_01fd6a3f,2025-06-29,Male,2004-10-04,1
usr_e8ad2c47,evt_fed037c9,tier_basic,131.88,Music,org_88095c6f,2024-09-21,Female,1982-11-20,1
usr_8b25e3e0,evt_f979e6ae,tier_standard,81.86,Food,org_d32e01a0,2025-06-12,Female,2002-08-14,1
usr_4f1a9bb7,evt_86c3552a,tier_standard,180.06,Tech,org_4d6179b2,2025-04-26,Non-binary,1982-05-19,1
usr_152de2b0,evt_66cd0556,tier_premium,53.31,Sports,org_1fd4640d,2025-07-12,Male,1986-03-18,1
usr_b7720600,evt_d2f35511,tier_premium,184.04,Food,org_58d10792,2024-09-25,Male,1991-10-15,1
usr_38f193aa,evt_3530b87e,tier_premium,156.75,Art,org_f8ff79de,2025-07-01,Male,2002-01-12,1
usr_bde28b47,evt_2d395b1c,tier_premium,135.44,Music,org_7a861292,2025-03-30,Male,1998-01-14,1
usr_076dcdc5,evt_aa9a7342,tier_standard,185.08,Music,org_2723a749,2024-11-03,Female,1984-11-29,1
usr_6ce82f63,evt_70b38d86,tier_standard,49.3,Sports,org_cc0dad5a,2024-12-21,Female,1965-07-31,1
usr_4709594d,evt_d839db71,tier_premium,51.12,Music,org_8884fe0b,2025-05-02,Male,1970-07-15,1
usr_ca00bb62,evt_3f7d8e05,tier_basic,16.47,Food,org_7e7fa834,2024-09-02,Male,2005-04-28,1
usr_654c45eb,evt_5619d61a,tier_premium,111.74,Food,org_bad911ef,2024-10-26,Female,2003-02-17,1
usr_a4d2a54d,evt_b129d46d,tier_standard,36.59,Food,org_c151ec87,2024-12-22,Non-binary,1969-12-07,1
usr_77054c9e,evt_28e437ea,tier_standard,137.07,Tech,org_912ef602,2025-07-20,Female,2003-03-09,1
usr_4db45da4,evt_322ef3bf,tier_basic,115.54,Business,org_6e0a1905,2025-05-09,Female,1981-10-28,1
usr_d4561dd0,evt_a14c8d31,tier_basic,43.25,Business,org_00037474,2024-09-03,Female,2006-03-15,1
usr_81fce934,evt_7ddf6981,tier_premium,42.85,Music,org_86f46f69,2025-03-12,Male,1970-05-29,1
usr_e1a5a536,evt_3bb53207,tier_premium,114.4,Sports,org_44988c57,2025-05-07,Male,2001-10-14,1
usr_15a415b8,evt_d37b8a08,tier_premium,198.61,Tech,org_edfc1507,2024-11-04,Female,1965-05-08,1
usr_1746df83,evt_68e37771,tier_basic,59.82,Business,org_71dd210c,2025-05-13,Female,2006-02-05,1
usr_b9b1b890,evt_1b770bea,tier_standard,99.73,Art,org_37e1157e,2025-01-08,Female,1978-12-20,1
usr_e31c3ef6,evt_0571dc89,tier_standard,67.48,Tech,org_8d8ae915,2024-08-07,Non-binary,1986-06-15,1
usr_a9ac4a62,evt_3aff913c,tier_basic,136.15,Music,org_fc679f73,2024-10-02,Male,1987-02-08,1
usr_5ccf5e97,evt_100666aa,tier_standard,179.78,Art,org_7afa2f2a,2025-06-10,Non-binary,1996-05-10,1
usr_b2e1f03e,evt_11f9265f,tier_basic,57.27,Sports,org_cf498913,2024-08-11,Non-binary,1989-05-06,1
usr_22a8ba5b,evt_2d34b9f0,tier_basic,81.85,Sports,org_84e88d9c,2025-04-30,Non-binary,1997-11-25,1
usr_788d47d0,evt_b8d79582,tier_premium,102.59,Food,org_8975417f,2025-05-03,Male,1974-04-06,1
usr_570cab7b,evt_db4b8f08,tier_premium,169.68,Art,org_550571c0,2025-03-17,Male,1972-08-10,1
usr_c7d0acd1,evt_2a2b9752,tier_premium,19.97,Music,org_6a91692e,2024-12-30,Female,1996-08-20,1
usr_3861c1e3,evt_6098e5b9,tier_basic,120.17,Sports,org_6085504d,2025-04-07,Non-binary,1999-05-06,1
usr_fed37104,evt_bafbae22,tier_standard,138.42,Business,org_e5f22e05,2024-07-27,Female,1998-08-02,1
usr_10fd2c78,evt_b7a9f4c6,tier_premium,92.1,Food,org_454c7aaf,2024-10-17,Non-binary,1992-07-11,1
usr_8801540a,evt_064d4d27,tier_premium,57.69,Sports,org_0cd9ef8f,2025-05-13,Non-binary,1979-10-31,1
usr_b978f2a3,evt_9e81dedf,tier_standard,48.85,Music,org_b0d35762,2025-03-04,Female,1983-07-06,1
usr_c8da0d3d,evt_af6f283f,tier_standard,123.7,Sports,org_c7d7d31d,2025-01-21,Non-binary,1999-01-12,1
usr_1b2cbf84,evt_12f74a60,tier_standard,189.92,Business,org_f7cc39cb,2025-01-24,Male,1987-06-12,1
usr_c87db291,evt_76cff1c6,tier_premium,174.23,Tech,org_317429be,2025-06-23,Male,2001-11-02,1
usr_412aef2d,evt_300502e3,tier_premium,189.32,Business,org_5f9db73b,2024-09-22,Non-binary,2001-11-09,1
usr_6d16f673,evt_e5108a26,tier_premium,184.7,Business,org_48a9393b,2024-11-28,Female,1993-11-21,1
usr_9a583cd7,evt_881c2062,tier_basic,147.39,Business,org_627bd219,2025-01-01,Non-binary,2005-09-25,1
usr_7e5e003c,evt_45b92402,tier_standard,196.97,Sports,org_d87a91fd,2025-07-07,Female,1979-07-05,1
usr_239c54f8,evt_2f31727e,tier_standard,70.92,Music,org_8584272b,2024-10-01,Female,1991-08-12,1
usr_1f94c391,evt_5be3551b,tier_premium,164.1,Food,org_cf7d0bf5,2025-03-14,Male,2001-07-13,1
usr_e6a1b33c,evt_4b75fe9a,tier_standard,155.49,Tech,org_deb5102a,2025-04-10,Female,1972-11-14,1
usr_a5a4e0be,evt_bed66e9f,tier_standard,164.87,Tech,org_53c46016,2024-09-23,Male,2001-07-16,1
usr_c32a80e4,evt_0cf2fa1c,tier_premium,198.15,Art,org_502e472b,2024-11-19,Male,2003-02-03,1
usr_593a0ec0,evt_0233a797,tier_basic,151.99,Sports,org_ddefa627,2025-06-01,Male,2000-04-06,1
usr_76aae841,evt_7a2ef85b,tier_basic,58.28,Art,org_7a6b765e,2025-05-07,Male,1986-06-03,1
usr_bf492f2f,evt_e0c465b0,tier_premium,140.75,Food,org_5a5310c7,2025-01-20,Non-binary,2003-08-05,1
usr_843d9b99,evt_0d9f72da,tier_premium,52.59,Food,org_4e4a0b5f,2024-09-16,Male,2000-06-04,1
usr_090de234,evt_b90e44eb,tier_basic,35.94,Music,org_82abbf98,2024-08-04,Male,2005-08-26,1
usr_60c55832,evt_6ca46fdf,tier_basic,174.81,Tech,org_f2efb94f,2024-11-10,Female,1999-01-10,1
usr_eeb376a9,evt_eb26235b,tier_standard,84.12,Tech,org_557ad173,2025-03-25,Male,1995-06-06,1
usr_7b58d354,evt_02827769,tier_premium,119.73,Tech,org_3cc476a3,2024-08-11,Non-binary,1981-07-10,1
usr_fcc65101,evt_afb5bb19,tier_premium,155.46,Business,org_969efe95,2025-05-04,Non-binary,1971-03-16,1
usr_aa03b8d6,evt_e9cec3fb,tier_premium,51.91,Sports,org_96d5af91,2024-11-19,Non-binary,2005-02-03,1
usr_71ccb41f,evt_bfef2906,tier_standard,95.82,Music,org_124a9c2f,2025-04-19,Non-binary,1982-12-18,1
usr_9ae90025,evt_c9327555,tier_standard,99.54,Tech,org_865c5d32,2025-06-14,Male,1965-10-22,1
usr_a1f7b6f7,evt_2c5bd6b4,tier_premium,111.82,Sports,org_768d73d6,2024-09-04,Male,1973-02-09,1
usr_03fb6d51,evt_27b5c6f8,tier_basic,10.41,Music,org_753e60e9,2024-09-28,Male,1994-05-26,1
usr_cf13de84,evt_f92006f9,tier_premium,42.68,Music,org_cf6f5621,2025-05-30,Male,1990-01-26,1
usr_b53ed3f2,evt_5f15fc82,tier_premium,36.79,Business,org_eede8cac,2024-12-29,Female,1983-09-07,1
usr_1347afe5,evt_cb5527e9,tier_standard,46.38,Business,org_91b5f1ab,2024-08-29,Female,1992-04-04,1
usr_9e8117d7,evt_77605d22,tier_standard,159.81,Tech,org_02e7fc89,2025-07-13,Female,1984-11-16,1
usr_2146007b,evt_0c156a38,tier_basic,59.23,Sports,org_5148ae9a,2025-04-02,Female,1985-10-26,1
usr_f3c1d76d,evt_26b412a8,tier_basic,62.84,Business,org_cbfeeb1d,2024-08-28,Male,1974-01-22,1
usr_bfa6ef97,evt_d462e485,tier_standard,13.77,Art,org_de020361,2024-10-03,Male,1996-07-23,1
usr_ab960b16,evt_30324c90,tier_basic,171.82,Food,org_f47c8949,2025-04-26,Male,1982-07-01,1
usr_fb5df7d0,evt_e5c0e9d2,tier_standard,63.02,Music,org_5e2a0de4,2024-11-11,Female,1989-01-29,1
usr_234610cd,evt_8914c906,tier_premium,18.91,Business,org_b4ba9fe3,2024-09-26,Non-binary,1978-07-19,1
usr_58e195ac,evt_d6803738,tier_premium,118.8,Food,org_44400870,2025-01-11,Male,1994-11-24,1
usr_7740b4b3,evt_b64e8607,tier_premium,11.95,Music,org_976e9217,2024-09-11,Female,2005-03-15,1
usr_b745414b,evt_951d83a7,tier_premium,124.6,Business,org_0b96d4c5,2025-04-15,Male,1988-05-08,1
usr_c5c154ed,evt_93251fc4,tier_premium,199.32,Tech,org_fbb8030c,2024-10-23,Non-binary,1989-03-10,1
usr_cda3e616,evt_0082be72,tier_premium,138.48,Tech,org_1d43b4a1,2025-02-13,Male,1979-01-28,1
usr_c2a35b45,evt_076feac3,tier_premium,70.25,Music,org_9235c4bd,2024-12-27,Female,1976-03-16,1
usr_b98b65ed,evt_f640d915,tier_standard,120.74,Business,org_ea086b74,2024-10-31,Non-binary,2004-06-15,1
usr_b8bcbc8b,evt_0bbb469d,tier_basic,12.74,Food,org_b10908a1,2024-10-02,Non-binary,2000-09-07,1
usr_e262e89b,evt_9af92796,tier_basic,19.79,Music,org_51288750,2025-04-01,Non-binary,1969-05-04,1
usr_34552cd8,evt_97b30717,tier_basic,135.29,Food,org_e12f3cfa,2025-06-25,Non-binary,1968-03-07,1
usr_82038ec1,evt_280b5ec8,tier_premium,61.87,Sports,org_831ba39b,2024-10-26,Male,1973-09-22,1
usr_1b2794be,evt_5f83840e,tier_basic,129.37,Business,org_c221a0ae,2024-08-27,Male,1995-05-12,1
usr_9cbea989,evt_be039142,tier_standard,81.15,Art,org_9f71c9c6,2024-10-04,Male,1992-01-30,1
usr_6d6e93ad,evt_98ee7710,tier_basic,63.47,Food,org_135a693a,2024-12-15,Non-binary,1993-05-09,1
usr_adcebebe,evt_e1ae9654,tier_basic,62.34,Business,org_ed784f4a,2025-05-26,Female,1998-03-19,1
usr_9669fc1a,evt_580f22c8,tier_basic,183.19,Art,org_a17d20af,2024-09-12,Male,1984-03-19,1
usr_37013556,evt_b9d07f6f,tier_basic,142.07,Music,org_fad4bb5b,2024-08-24,Female,1972-03-10,1
usr_b97177ba,evt_6dee8eff,tier_basic,64.64,Tech,org_f1087fbf,2024-12-29,Non-binary,1972-12-28,1
usr_e40749c5,evt_d8a18210,tier_standard,102.47,Sports,org_13abdc71,2024-08-21,Male,1992-06-21,1
usr_dbc25b83,evt_30d94a3c,tier_basic,170.26,Sports,org_3e0ea54f,2025-03-02,Non-binary,1997-11-14,1
usr_0f719a9d,evt_4d8f6495,tier_premium,69.1,Tech,org_0c2ebd6a,2025-01-09,Male,1966-04-29,1
usr_5cf63c80,evt_f0e61b6a,tier_standard,92.66,Business,org_4e269423,2024-07-25,Non-binary,1969-02-06,1
usr_6e45494e,evt_8d5024ce,tier_basic,111.1,Food,org_1267cab2,2025-07-07,Female,1965-02-28,1
usr_f28f938e,evt_616964e4,tier_basic,91.42,Business,org_85d50159,2025-02-04,Male,2005-04-15,1
usr_2c9f2ad2,evt_f11aaa43,tier_standard,85.53,Business,org_13cc9712,2025-01-21,Non-binary,1973-03-13,1
usr_d91ec0e7,evt_dcc34138,tier_premium,92.33,Music,org_f90dfea3,2024-08-15,Non-binary,1964-08-11,1
usr_c9617a73,evt_03e1cd5b,tier_basic,192.86,Tech,org_f34ec422,2025-06-23,Non-binary,1993-12-26,1
usr_0776efe5,evt_33717e0e,tier_premium,27.55,Art,org_f3d0d46f,2024-10-11,Male,1988-04-19,1
usr_9828d35f,evt_5f051d71,tier_basic,95.38,Art,org_d15db8a0,2024-12-21,Non-binary,1980-09-25,1
usr_72d5c10e,evt_d82c7f65,tier_standard,137.29,Food,org_f1d8d778,2025-05-16,Male,1966-12-26,1
usr_83d8e76c,evt_9514ab53,tier_premium,172.51,Tech,org_fb993d7b,2025-04-01,Male,1973-03-16,1
usr_4facde7f,evt_a2616fee,tier_standard,43.05,Music,org_381b893f,2024-07-25,Female,1981-10-05,1
usr_8e9e77a9,evt_98b03870,tier_basic,86.33,Food,org_6097246d,2025-05-11,Non-binary,1997-05-09,1
usr_f0d13f70,evt_9e2eed13,tier_standard,111.45,Business,org_f785e9dd,2025-07-09,Male,1973-07-28,1
usr_c024f9a5,evt_03847943,tier_standard,102.01,Business,org_441b9464,2025-01-21,Non-binary,1996-08-12,1
usr_56576fbf,evt_11317a8f,tier_standard,125.86,Tech,org_da2a25f3,2025-01-27,Female,1996-10-05,1
usr_ca7c62c0,evt_f2d285b3,tier_premium,130.81,Art,org_fac3a4ce,2025-06-20,Female,2004-07-06,1
usr_788a3240,evt_410f397a,tier_standard,62.36,Tech,org_467e03ec,2024-09-13,Non-binary,2000-10-23,1
usr_d8b035d1,evt_fbc26a64,tier_basic,115.7,Tech,org_a49a9af7,2025-01-17,Non-binary,2007-06-21,1
usr_2c523690,evt_4f2604fb,tier_standard,111.95,Sports,org_ec309af5,2025-01-27,Female,1977-10-29,1
usr_cb2a35cb,evt_f196b0b8,tier_premium,151.51,Music,org_59157308,2025-02-07,Female,1966-08-30,1
usr_e2e6aa43,evt_4a2e1ec9,tier_premium,123.95,Food,org_f923b7bf,2025-06-18,Female,1988-07-26,1
usr_a5cbadc5,evt_da5d6a7f,tier_standard,137.83,Sports,org_a4d882fd,2025-01-05,Male,1982-12-10,1
usr_c2f83d88,evt_7970c07d,tier_basic,115.1,Business,org_6b1d1d5f,2024-12-28,Male,1968-08-17,1
usr_acac3d18,evt_504f343f,tier_standard,19.16,Sports,org_2263c61e,2025-07-13,Non-binary,2004-09-21,1
usr_0472a024,evt_b9c4271d,tier_premium,142.19,Business,org_b21f5cb9,2025-03-07,Female,1972-10-07,1
usr_a072297b,evt_5b9c0c7d,tier_basic,151.87,Food,org_f153daa7,2025-07-05,Female,1974-12-21,1
usr_76cbda41,evt_69705019,tier_basic,195.48,Art,org_92fede9b,2025-03-06,Male,1973-12-05,1
usr_d272b512,evt_78b41f98,tier_premium,58.41,Art,org_3b43796c,2024-11-19,Female,1980-10-01,1
usr_cf6af1dd,evt_b10cf027,tier_basic,196.91,Sports,org_1e64f1b5,2025-01-25,Male,1999-10-27,1
usr_84fed6fe,evt_04ad3f4b,tier_basic,57.35,Sports,org_9025eb63,2025-01-04,Female,1978-11-10,1
usr_ed9051a3,evt_9a02f68d,tier_standard,59.77,Music,org_452fa73d,2025-01-10,Female,1985-12-27,1
usr_2544483a,evt_1bfdb9c7,tier_premium,148.8,Sports,org_76900a66,2024-10-24,Female,1975-01-31,1
usr_7660586d,evt_357ecd20,tier_basic,181.7,Music,org_97852f9c,2025-03-16,Male,1989-05-16,1
usr_1b8e7e36,evt_a154e52f,tier_standard,139.15,Business,org_a0627186,2024-10-20,Male,1965-09-10,1
usr_caa54fe0,evt_38d22f9b,tier_basic,99.47,Art,org_bc4b1136,2025-04-18,Female,1967-03-04,1
usr_1f29cb42,evt_da84c953,tier_standard,91.33,Food,org_084a445f,2025-04-13,Female,1978-12-29,1
usr_b484904e,evt_b1d0cb66,tier_basic,23.85,Tech,org_041f9312,2024-08-15,Female,1996-10-12,1
usr_80fbf43a,evt_8d5db615,tier_premium,15.18,Business,org_d04e2836,2025-04-27,Male,1970-07-10,1
usr_b1c2819b,evt_cea3f1e0,tier_standard,197.58,Music,org_d0d54c9a,2025-03-22,Male,2003-01-06,1
usr_aeae6c80,evt_b77b88fc,tier_standard,37.98,Music,org_c1e57db9,2024-12-15,Non-binary,1996-07-12,1
usr_ced50a25,evt_3d22235d,tier_premium,100.61,Business,org_fd9e6b01,2024-11-05,Male,1971-06-20,1
usr_93cabeaa,evt_0b996c81,tier_standard,139.41,Food,org_46889778,2024-08-30,Female,1984-12-21,1
usr_70023f6f,evt_5fc7aac7,tier_basic,156.36,Art,org_784469bc,2025-01-06,Female,2002-08-05,1
usr_f8784f67,evt_8ee7f577,tier_premium,19.56,Food,org_aeafc44a,2025-05-28,Male,2003-08-06,1
usr_1a1640e3,evt_561f7ba8,tier_premium,86.63,Sports,org_b507b123,2025-04-16,Male,1964-07-31,1
usr_dbd53417,evt_3e34d4f8,tier_standard,150.43,Sports,org_da826a4d,2024-10-06,Female,1983-10-04,1
usr_8916c708,evt_a82b4cd4,tier_premium,192.31,Food,org_3c2ada3b,2024-09-18,Male,1981-02-26,1
usr_0aa45c59,evt_13010d88,tier_premium,78.18,Food,org_8da7f6dd,2024-12-28,Female,1966-09-17,1
usr_f2774070,evt_81f7de0b,tier_basic,42.76,Art,org_3414aecb,2025-01-28,Non-binary,1996-02-12,1
usr_fb3573aa,evt_3109aa53,tier_basic,66.14,Business,org_5fb34751,2025-04-15,Non-binary,1992-06-27,1
usr_3db39570,evt_55df7769,tier_standard,140.17,Sports,org_2f3890a3,2024-09-02,Non-binary,1980-12-24,1
usr_b2571d40,evt_88a37ed3,tier_standard,127.34,Sports,org_a301a9bf,2025-02-01,Male,1974-09-05,1
usr_bd63eead,evt_78eb0a35,tier_standard,192.34,Tech,org_d3ee5598,2025-04-07,Male,2001-10-16,1
usr_f6ac56c3,evt_419f6850,tier_basic,38.42,Business,org_898d6e98,2024-12-18,Female,2003-12-25,1
usr_51336dde,evt_874b72fa,tier_basic,87.9,Art,org_d05ed420,2025-06-16,Non-binary,1981-09-30,1
usr_48dcb3e0,evt_09fc76a4,tier_basic,27.37,Tech,org_c174d95b,2025-03-20,Male,1984-12-11,1
usr_38e89b23,evt_ab5580e7,tier_standard,41.54,Music,org_34a321ff,2024-12-12,Female,2001-04-02,1
usr_cdf62e1d,evt_c46b05f5,tier_premium,175.86,Art,org_30544896,2024-12-04,Male,1970-01-22,1
usr_e0222981,evt_63cb2c6d,tier_standard,44.68,Tech,org_73ddc450,2025-04-04,Male,1979-08-22,1
usr_abb8e006,evt_5655836d,tier_standard,162.48,Music,org_501b6aa9,2024-12-27,Non-binary,1968-05-06,1
usr_e48dabf1,evt_b0065e48,tier_basic,72.71,Art,org_d9fcd468,2024-11-16,Female,1987-07-11,1
usr_8c16abc9,evt_7d316eb2,tier_basic,61.56,Business,org_1ad51d41,2025-01-13,Male,1997-06-05,1
usr_96c26ab5,evt_2db61709,tier_basic,51.21,Food,org_3f6529fb,2025-07-15,Non-binary,1994-05-13,1
usr_8bf80114,evt_aad07cc9,tier_premium,115.82,Business,org_35b50450,2025-03-27,Male,1999-03-17,1
usr_98d2d7c1,evt_c3f43f21,tier_premium,171.01,Food,org_12840dce,2025-06-17,Non-binary,1985-03-11,1
usr_8eae2ee3,evt_e0acbfdb,tier_premium,30.99,Sports,org_35d62763,2024-08-03,Non-binary,1989-10-28,1
usr_ac17f81e,evt_a8b9ad6e,tier_premium,164.01,Music,org_8494e03a,2024-12-22,Male,1990-02-07,1
usr_44645f0d,evt_9716d3a1,tier_standard,72.86,Food,org_fbdaf11f,2024-11-09,Non-binary,1967-03-22,1
usr_56a50518,evt_bf589371,tier_standard,89.22,Sports,org_89b5f4df,2025-02-20,Male,1983-10-26,1
usr_c82904b9,evt_76fe9f88,tier_basic,77.61,Food,org_d62fac58,2024-08-24,Female,1997-12-15,1
usr_ce4ea7f8,evt_70d08856,tier_basic,117.85,Art,org_bd0a66c6,2024-08-28,Non-binary,1995-11-20,1
usr_d06a01d6,evt_8703a750,tier_standard,154.53,Tech,org_e6ddab69,2025-03-14,Female,2000-11-26,1
usr_48e87055,evt_fddbed48,tier_basic,197.25,Music,org_95aca6cf,2024-10-30,Male,1988-01-13,1
usr_c25a026c,evt_b38154db,tier_premium,40.52,Music,org_e3582527,2025-06-16,Male,2003-09-18,1
usr_4d90cc95,evt_79124e2d,tier_basic,15.86,Food,org_92e0b5db,2025-06-25,Non-binary,1977-12-06,1
usr_00b95df2,evt_2d81df3c,tier_basic,30.25,Music,org_2c707340,2024-11-24,Male,1995-12-03,1
usr_f89ec6c7,evt_59e37aa1,tier_basic,93.6,Sports,org_f617c3e0,2025-03-04,Female,1995-11-18,1
usr_20aa46e4,evt_61be5962,tier_standard,92.43,Tech,org_bddd6548,2025-04-11,Non-binary,1994-10-06,1
usr_411a953b,evt_36fbedd8,tier_basic,158.26,Business,org_cd587ce7,2025-06-24,Male,1974-03-05,1
usr_c0a9aaa8,evt_a3dc19dc,tier_premium,75.81,Tech,org_c129b88e,2025-01-24,Male,2003-11-19,1
usr_cb79000a,evt_c2dcee0f,tier_premium,62.84,Sports,org_9358ac68,2024-09-27,Female,1986-02-02,1
usr_131e98fd,evt_73c068b8,tier_standard,45.19,Tech,org_453d6c99,2024-11-01,Non-binary,1971-03-18,1
usr_e1ef29da,evt_bfede4ad,tier_premium,163.71,Sports,org_4e2257c0,2025-03-06,Male,1973-08-19,1
usr_6b62f8a1,evt_064812df,tier_standard,95.96,Sports,org_4bdbbdc0,2024-12-20,Male,1995-03-29,1
usr_fb66bcf3,evt_ab709fd1,tier_standard,55.06,Food,org_ad4cd9bd,2025-03-13,Non-binary,1997-01-05,1
usr_08cbffe6,evt_9a31c76a,tier_basic,132.04,Tech,org_4f04a38e,2025-07-12,Female,1977-07-09,1
usr_eaf9dc5d,evt_a0322574,tier_premium,81.54,Sports,org_73074478,2024-11-16,Male,2002-08-29,1
usr_1f430bc3,evt_29be5cc7,tier_premium,126.44,Art,org_97a7993d,2024-07-29,Male,2006-07-18,1
usr_403e853f,evt_3fad81ff,tier_basic,151.27,Music,org_5f4cb511,2024-10-21,Female,1986-02-16,1
usr_729b1751,evt_b0944e50,tier_premium,87.39,Sports,org_f2e27ea1,2025-05-25,Male,1984-04-02,1
usr_516ff019,evt_b71c7d1e,tier_basic,134.13,Art,org_5ef94adb,2024-07-30,Female,1988-12-01,1
usr_72409a5f,evt_73f8ca59,tier_standard,196.37,Music,org_2eb3b2af,2025-06-16,Male,1997-02-20,1
usr_492f8bbc,evt_eedc386b,tier_standard,160.49,Tech,org_a9a43e4b,2024-11-19,Female,1972-08-17,1
usr_a9e539fb,evt_009babf3,tier_standard,187.91,Art,org_eadcc56a,2025-03-07,Non-binary,1990-07-02,1
usr_62fbe338,evt_7c761a6d,tier_standard,188.01,Sports,org_1956f1d5,2024-08-27,Female,1976-03-02,1
usr_431312aa,evt_c3d88846,tier_basic,83.07,Food,org_dc191436,2024-11-22,Female,1971-02-11,1
usr_edba185a,evt_a78b19a1,tier_basic,156.77,Sports,org_5593a4d1,2024-09-23,Male,1986-05-31,1
usr_aa458cab,evt_e4931185,tier_standard,73.24,Sports,org_c3a462b8,2025-07-20,Male,1990-05-10,1
usr_256430d6,evt_06670f48,tier_standard,137.54,Food,org_0a36b4d4,2024-09-28,Female,1966-01-28,1
usr_65f40aaa,evt_1665717b,tier_standard,25.61,Food,org_5985f9d8,2024-09-24,Male,1976-06-13,1
usr_bd834517,evt_abf21736,tier_premium,43.9,Tech,org_bea9c8b5,2025-01-30,Male,1974-06-28,1
usr_6f362e49,evt_63e093d7,tier_basic,199.32,Art,org_5a0ca8b4,2024-09-27,Non-binary,2002-10-28,1
usr_229602db,evt_5bec32cb,tier_standard,34.96,Art,org_c2807f5e,2025-03-19,Female,1978-01-17,1
usr_aa7d0f1c,evt_cba60610,tier_standard,135.59,Music,org_723f9994,2024-08-30,Non-binary,1970-05-13,1
usr_4b913181,evt_ff07ebf2,tier_standard,70.25,Food,org_f5d166e9,2024-07-22,Non-binary,1968-12-15,1
usr_6ccadfef,evt_fac8298f,tier_basic,187.61,Business,org_e38d71bd,2024-12-01,Male,1991-06-20,1
usr_3ddbb514,evt_daa0fb00,tier_premium,91.45,Food,org_1ec6c554,2025-05-09,Male,1977-04-05,1
usr_f5377c44,evt_f2b049e2,tier_basic,91.5,Music,org_f30a7c3c,2024-11-02,Female,2002-12-10,1
usr_b45c9c09,evt_0cadcdce,tier_premium,169.6,Business,org_1172821c,2025-04-25,Male,1972-10-30,1
usr_06ab86f7,evt_8587a679,tier_basic,121.73,Art,org_e7ae4e8b,2025-06-04,Male,1993-03-20,1
usr_3b736825,evt_a03aeca6,tier_basic,197.58,Art,org_4437d99f,2025-02-19,Male,1973-12-18,1
usr_d8e9aee8,evt_22952069,tier_basic,110.7,Food,org_21e390e0,2024-07-23,Male,1996-08-16,1
usr_d518a350,evt_6d35d9e8,tier_basic,40.88,Sports,org_73f72e20,2024-10-10,Female,1999-01-31,1
usr_eca5e8c6,evt_c26b9045,tier_premium,39.19,Art,org_3120ef8d,2025-06-01,Male,2004-06-07,1
usr_e2057585,evt_442699b9,tier_premium,23.81,Tech,org_58ece9e8,2025-02-24,Female,1978-08-18,1
usr_1c5c5ce8,evt_f62d4574,tier_standard,190.7,Tech,org_be72c8d0,2024-11-02,Female,2000-02-15,1
usr_68313d38,evt_162020c4,tier_basic,158.77,Food,org_04c75fb0,2025-01-27,Non-binary,2003-02-17,1
usr_bc48858e,evt_1a7f92bb,tier_standard,120.53,Tech,org_3e2bdd60,2025-03-20,Male,2003-02-22,1
usr_cbf1777b,evt_f5a73643,tier_premium,120.72,Sports,org_3a25943e,2025-05-15,Female,1976-03-19,1
usr_ce6713c3,evt_180e0f1d,tier_premium,24.47,Tech,org_33bced49,2025-03-16,Male,2002-09-07,1
usr_5f76799f,evt_ce11a5e4,tier_basic,85.66,Art,org_c21dc8eb,2025-01-10,Female,1995-03-14,1
usr_c3de3cef,evt_bfaeece1,tier_premium,68.78,Food,org_58f6539b,2025-01-11,Female,2005-05-12,1
usr_dc02990f,evt_4dc13650,tier_premium,102.34,Business,org_a033e001,2024-10-16,Non-binary,2001-06-12,1
usr_e5413bc4,evt_d9284b9a,tier_standard,115.29,Sports,org_a335b23c,2025-05-27,Non-binary,1992-02-15,1
usr_ddc0e01a,evt_eb0d4bd3,tier_basic,90.23,Tech,org_fa1e4440,2024-12-16,Female,1965-06-17,1
usr_710b8591,evt_80a01ad9,tier_basic,90.11,Sports,org_529f3812,2025-05-02,Non-binary,1970-01-07,1
usr_1ce1522f,evt_7739554b,tier_standard,44.21,Art,org_c373e1ea,2025-03-26,Female,1996-02-26,1
usr_95b70bb4,evt_90e3e690,tier_standard,101.92,Sports,org_f09fc679,2024-09-08,Male,1965-02-06,1
usr_305428d3,evt_8a5cf6b3,tier_basic,184.73,Sports,org_0a67d017,2024-11-16,Male,1985-08-17,1
usr_dad28ec8,evt_64e1d8ff,tier_basic,182.49,Art,org_66eebf9f,2024-08-14,Non-binary,2004-10-16,1
usr_8830a80a,evt_03dfbf71,tier_basic,10.48,Business,org_198f5a1d,2024-12-17,Female,1972-04-05,1
usr_7157c948,evt_dd008165,tier_premium,169.96,Art,org_4035b826,2024-08-24,Non-binary,1967-06-30,1
usr_a950e7ee,evt_c50d3eef,tier_standard,136.61,Food,org_1297a487,2024-12-26,Non-binary,1983-03-14,1
usr_ca52a0d9,evt_bf01eeea,tier_standard,181.63,Sports,org_0a8918bd,2025-05-18,Male,1971-03-14,1
