user_id,event_id,tier_id,price_paid,event_category,event_owner_id,event_date,user_gender,user_birth_date,interaction
usr_85211ec8,evt_0d2b8009,tier_standard,17.75,Tech,org_519e33bb,2025-03-25,Non-binary,2007-02-11,1
usr_85211ec8,evt_43d2617a,tier_basic,12.48,Health,org_db2df4cc,2025-01-01,Non-binary,2005-09-16,1
usr_85211ec8,evt_b2750080,tier_standard,57.09,Tech,org_6794e39e,2025-10-13,Male,1974-12-07,1
usr_85211ec8,evt_632fc278,tier_standard,144.84,Art,org_3953fcad,2025-08-14,Non-binary,2000-09-01,1
usr_85211ec8,evt_452082ea,tier_basic,29.07,Business,org_db2df4cc,2024-08-27,Non-binary,1994-06-17,1
usr_85211ec8,evt_4091253c,tier_standard,93.65,Tech,org_a827e2f2,2024-08-25,Non-binary,1969-05-05,1
usr_85211ec8,evt_7c3db99c,tier_premium,180.94,Food,org_1fcf4fae,2025-10-02,Non-binary,2006-02-26,1
usr_85211ec8,evt_3948b79c,tier_standard,138.19,Tech,org_2c6a8f35,2025-01-19,Non-binary,2002-11-07,1
usr_85211ec8,evt_86bc94f4,tier_premium,134.27,Art,org_d6d4fcaf,2025-06-03,Non-binary,1976-09-09,1
usr_0e1e1f06,evt_0d19cf4c,tier_standard,64.26,Tech,org_f1fa0b4f,2024-10-02,Female,1997-04-09,1
usr_0e1e1f06,evt_6ce43531,tier_standard,188.04,Tech,org_e96005a9,2025-04-08,Non-binary,1974-04-03,1
usr_0e1e1f06,evt_0905b767,tier_standard,133.06,Art,org_eee2dcae,2025-07-10,Female,1998-03-19,1
usr_0e1e1f06,evt_94f3b8a8,tier_premium,180.32,Art,org_df98517c,2025-09-13,Male,1999-10-26,1
usr_0597dc44,evt_029d5975,tier_basic,179.71,Health,org_014e4898,2025-06-24,Female,1998-08-26,1
usr_0597dc44,evt_c9a43066,tier_standard,132.36,Health,org_df98517c,2024-08-04,Female,2001-02-20,1
usr_0597dc44,evt_3e766603,tier_standard,109.08,Food,org_eee2dcae,2025-03-26,Female,2002-02-21,1
usr_0597dc44,evt_f5f5c575,tier_premium,97.83,Tech,org_ade866d2,2025-09-11,Male,1994-05-15,1
usr_0597dc44,evt_7b9357d6,tier_basic,91.22,Food,org_0fbb9763,2025-09-22,Male,1991-08-16,1
usr_0597dc44,evt_b1687f8f,tier_standard,72.13,Tech,org_ba53537c,2025-07-30,Female,1975-08-29,1
usr_13a059f2,evt_3e766603,tier_basic,98.6,Art,org_e84cc152,2024-12-29,Non-binary,1985-01-30,1
usr_13a059f2,evt_908fc7ae,tier_basic,184.08,Health,org_08d72605,2025-02-12,Female,1992-10-17,1
usr_13a059f2,evt_b6b46938,tier_premium,20.66,Art,org_0ba5bff8,2024-09-15,Non-binary,1996-04-02,1
usr_13a059f2,evt_a9379e79,tier_basic,98.81,Food,org_c04ff031,2024-09-22,Male,2000-10-25,1
usr_13a059f2,evt_d7f605bd,tier_premium,18.88,Food,org_d7872697,2025-03-28,Female,1987-01-06,1
usr_13a059f2,evt_23ff935e,tier_standard,189.31,Health,org_8807a743,2025-04-25,Female,1980-04-18,1
usr_13a059f2,evt_76c91124,tier_basic,38.54,Business,org_58003874,2025-01-16,Male,1992-03-07,1
usr_13a059f2,evt_976800e1,tier_premium,53.08,Health,org_911f2e39,2025-01-06,Female,1974-07-17,1
usr_13a059f2,evt_8bd78b6e,tier_premium,158.39,Food,org_f3465f98,2025-02-16,Female,1986-10-02,1
usr_c1887a12,evt_1e58358f,tier_basic,172.19,Health,org_5edfc309,2025-09-08,Male,1980-08-28,1
usr_c1887a12,evt_48c027e2,tier_standard,82.07,Food,org_ade866d2,2024-08-31,Non-binary,1992-10-23,1
usr_c1887a12,evt_643ad9fa,tier_standard,23.45,Health,org_1fcf4fae,2024-12-17,Non-binary,1982-05-19,1
usr_c1887a12,evt_94f3b8a8,tier_premium,127.74,Art,org_f1fa0b4f,2024-10-19,Non-binary,1989-01-29,1
usr_a177ccb7,evt_fc5a898c,tier_standard,94.69,Health,org_eee2dcae,2024-08-25,Female,2004-08-27,1
usr_a177ccb7,evt_fdc74131,tier_standard,131.78,Tech,org_6f303591,2024-08-26,Non-binary,1977-10-21,1
usr_a177ccb7,evt_a408de79,tier_basic,159.7,Health,org_d7872697,2025-06-16,Female,1968-01-01,1
usr_a177ccb7,evt_2976f7b0,tier_standard,16.6,Health,org_c04ff031,2025-06-09,Non-binary,1987-10-12,1
usr_a177ccb7,evt_73cee656,tier_premium,65.22,Art,org_f2f6e9b4,2025-08-20,Male,1972-01-29,1
usr_a177ccb7,evt_0d19cf4c,tier_standard,131.16,Art,org_6c48832f,2025-08-19,Female,1979-12-26,1
usr_2375c67e,evt_59113d30,tier_standard,33.44,Tech,org_58003874,2025-04-04,Male,2006-12-22,1
usr_2375c67e,evt_9b00a230,tier_premium,67.74,Tech,org_d7872697,2025-08-29,Female,1988-08-22,1
usr_2375c67e,evt_2b2f6d89,tier_standard,103.55,Food,org_846b3320,2024-08-08,Non-binary,1972-10-13,1
usr_2375c67e,evt_1c7bc1e7,tier_premium,137.36,Business,org_7f1948ed,2025-07-07,Male,2002-07-14,1
usr_2375c67e,evt_9a92ee2d,tier_standard,175.94,Business,org_0fbb9763,2025-07-15,Female,1965-03-08,1
usr_775e65d2,evt_a8bf4f25,tier_standard,94.32,Art,org_ba53537c,2025-02-10,Male,2003-09-26,1
usr_775e65d2,evt_8f14d143,tier_premium,122.87,Art,org_a4bf648b,2024-09-04,Non-binary,1995-01-03,1
usr_775e65d2,evt_c1746cc5,tier_basic,83.16,Tech,org_0fbb9763,2025-05-19,Female,1973-04-05,1
usr_775e65d2,evt_0dcfe3e0,tier_standard,31.66,Food,org_78cedd62,2024-11-30,Non-binary,2000-09-16,1
usr_775e65d2,evt_e83bd152,tier_standard,87.17,Art,org_2b7b8db2,2024-11-28,Female,2004-02-06,1
usr_775e65d2,evt_4307ad72,tier_premium,80.2,Business,org_6794e39e,2024-12-27,Non-binary,1968-03-19,1
usr_947e96bf,evt_259af91f,tier_standard,122.02,Business,org_478a4746,2025-04-25,Male,2006-01-06,1
usr_947e96bf,evt_a24e7acd,tier_standard,110.13,Health,org_57014058,2025-05-10,Male,2003-01-15,1
usr_947e96bf,evt_8fd48d50,tier_standard,156.85,Tech,org_5558d049,2025-05-17,Male,1968-09-14,1
usr_947e96bf,evt_c1249b32,tier_standard,88.69,Tech,org_d6d4fcaf,2025-02-17,Male,1982-03-26,1
usr_947e96bf,evt_02e4f4f3,tier_standard,68.79,Tech,org_519e33bb,2024-12-04,Male,1997-09-10,1
usr_947e96bf,evt_c6b282fa,tier_standard,141.28,Business,org_3953fcad,2025-09-15,Male,1991-09-19,1
usr_947e96bf,evt_9fcd79c3,tier_premium,87.23,Art,org_56f351e2,2025-09-14,Female,1990-11-25,1
usr_947e96bf,evt_335c9749,tier_standard,84.43,Business,org_c04ff031,2025-03-15,Male,1999-05-20,1
usr_40e9e104,evt_a408de79,tier_premium,24.37,Business,org_d6fec5b3,2024-10-22,Non-binary,1985-01-17,1
usr_40e9e104,evt_94f2f5de,tier_standard,101.34,Art,org_318ade70,2025-06-15,Female,1973-03-17,1
usr_40e9e104,evt_f8697af8,tier_standard,25.94,Tech,org_ac28b7dc,2024-07-22,Male,1995-07-17,1
usr_40e9e104,evt_c89daf29,tier_basic,151.91,Tech,org_d6d4fcaf,2025-02-16,Male,2002-01-16,1
usr_40e9e104,evt_bdba0861,tier_standard,70.99,Art,org_2ca286f7,2024-09-13,Female,1982-03-13,1
usr_bfe78158,evt_c6b282fa,tier_premium,159.46,Food,org_0db3b63e,2024-09-03,Non-binary,1999-11-10,1
usr_bfe78158,evt_945d70ec,tier_standard,99.88,Business,org_56f351e2,2025-04-23,Non-binary,1979-08-30,1
usr_bfe78158,evt_5f93d471,tier_basic,137.0,Health,org_776ef20c,2025-04-18,Non-binary,1982-04-02,1
usr_bfe78158,evt_a2adef6b,tier_premium,110.15,Tech,org_79335db9,2025-05-05,Female,1977-10-26,1
usr_bfe78158,evt_3948b79c,tier_premium,143.91,Business,org_751f4a00,2025-01-30,Female,1973-02-06,1
usr_bfe78158,evt_ef6e3e9e,tier_premium,165.68,Business,org_846b3320,2025-04-09,Male,1979-02-10,1
usr_bfe78158,evt_c00dbebf,tier_standard,149.67,Food,org_0c85e030,2025-07-02,Male,1989-01-22,1
usr_bfe78158,evt_933025e7,tier_standard,26.05,Food,org_7f1948ed,2025-01-31,Non-binary,1996-01-20,1
usr_ad4255ff,evt_73996a3b,tier_premium,154.34,Health,org_6794e39e,2024-07-26,Non-binary,1981-03-05,1
usr_ad4255ff,evt_34cea16f,tier_premium,47.12,Health,org_9d81df6a,2025-04-24,Female,2002-10-21,1
usr_ad4255ff,evt_ac267b02,tier_basic,114.98,Food,org_6f303591,2025-04-24,Male,1989-07-06,1
usr_ad4255ff,evt_f3fde87d,tier_premium,172.48,Food,org_0ba5bff8,2024-12-19,Female,1968-12-28,1
usr_ad4255ff,evt_908fc7ae,tier_standard,144.83,Tech,org_f8857aed,2025-01-26,Female,1973-07-08,1
usr_da0c0519,evt_5a688c1a,tier_standard,141.8,Food,org_d9341058,2025-01-09,Non-binary,1976-05-31,1
usr_da0c0519,evt_643ad9fa,tier_standard,13.53,Art,org_ee61b887,2025-10-14,Female,1967-05-22,1
usr_da0c0519,evt_259af91f,tier_basic,185.4,Food,org_c0b1b1b5,2025-10-08,Female,2000-09-10,1
usr_da0c0519,evt_59113d30,tier_premium,127.07,Health,org_27a0204d,2025-08-28,Male,2002-11-18,1
usr_2af3617f,evt_abe5043e,tier_basic,42.9,Food,org_f55e3403,2025-02-10,Male,1978-10-30,1
usr_2af3617f,evt_03d6773d,tier_standard,23.35,Food,org_7f1948ed,2025-05-02,Non-binary,1975-09-04,1
usr_2af3617f,evt_1e94910a,tier_standard,105.41,Health,org_8c932783,2024-09-30,Non-binary,2000-03-13,1
usr_2af3617f,evt_1ee7916b,tier_premium,40.01,Health,org_a65f6721,2025-10-05,Non-binary,1979-09-04,1
usr_2af3617f,evt_cef15be5,tier_premium,111.56,Art,org_f8857aed,2025-09-11,Non-binary,1989-07-04,1
usr_2af3617f,evt_87cb0360,tier_standard,168.69,Business,org_1224637c,2025-02-25,Male,1990-09-17,1
usr_2af3617f,evt_9e8589ce,tier_basic,93.59,Food,org_b00cdce3,2024-08-26,Female,1997-01-07,1
usr_f58b17e7,evt_91e32440,tier_basic,129.03,Art,org_6ba8e06f,2024-11-06,Male,1990-08-25,1
usr_f58b17e7,evt_f47f7bf8,tier_basic,128.44,Business,org_2a08c3c0,2024-11-29,Non-binary,2006-01-03,1
usr_f58b17e7,evt_b5e763f5,tier_standard,46.78,Health,org_d7872697,2025-02-24,Male,1973-12-23,1
usr_f58b17e7,evt_4dcb20ad,tier_premium,83.63,Business,org_ac7fa1b9,2024-12-08,Non-binary,1964-12-26,1
usr_f58b17e7,evt_335c9749,tier_premium,132.15,Food,org_a4bf648b,2024-10-25,Male,1968-01-07,1
usr_f58b17e7,evt_89a36d0f,tier_basic,198.75,Health,org_ade866d2,2024-08-30,Male,2003-11-26,1
usr_f58b17e7,evt_1e94910a,tier_basic,50.89,Tech,org_846b3320,2025-07-13,Female,1974-08-31,1
usr_f58b17e7,evt_2976f7b0,tier_standard,44.18,Health,org_519e33bb,2024-08-30,Male,2001-05-03,1
usr_f58b17e7,evt_908fc7ae,tier_premium,82.47,Business,org_320a68fa,2025-09-23,Non-binary,1984-07-14,1
usr_f58b17e7,evt_36bd5a33,tier_premium,86.64,Tech,org_e96005a9,2025-05-14,Male,2007-04-06,1
usr_fbbc099a,evt_16a05752,tier_basic,67.67,Art,org_ea9da81f,2024-08-24,Non-binary,1967-10-12,1
usr_fbbc099a,evt_dc54a954,tier_premium,191.67,Food,org_5b2ec972,2025-01-14,Non-binary,1980-01-07,1
usr_fbbc099a,evt_0e8ce993,tier_basic,154.94,Art,org_db680007,2025-09-06,Male,2000-05-17,1
usr_fbbc099a,evt_1c7bc1e7,tier_standard,61.85,Tech,org_ac7fa1b9,2025-05-21,Female,1987-12-27,1
usr_fbbc099a,evt_fca5977b,tier_premium,76.21,Tech,org_f55e3403,2024-11-08,Non-binary,1970-09-18,1
usr_fbbc099a,evt_c1746cc5,tier_basic,142.51,Art,org_3953fcad,2025-07-18,Female,1977-03-12,1
usr_fbbc099a,evt_77136157,tier_premium,134.56,Business,org_0ba5bff8,2025-04-18,Male,2003-02-13,1
usr_fbbc099a,evt_65435642,tier_standard,137.87,Art,org_56f351e2,2025-05-15,Female,1976-07-14,1
usr_fbbc099a,evt_b2750080,tier_premium,117.32,Food,org_8bd6095e,2024-10-09,Male,1970-12-16,1
usr_fbbc099a,evt_9bde1d12,tier_standard,81.66,Tech,org_0f96762d,2025-09-11,Non-binary,1973-05-07,1
usr_f7623653,evt_21c87264,tier_basic,63.01,Art,org_f2f6e9b4,2024-10-02,Female,1972-07-30,1
usr_f7623653,evt_eb07e467,tier_standard,142.75,Business,org_9d81df6a,2025-02-13,Female,1997-04-23,1
usr_f7623653,evt_06a99721,tier_basic,121.49,Tech,org_751f4a00,2025-10-18,Female,1997-02-13,1
usr_f7623653,evt_c89daf29,tier_basic,22.18,Tech,org_f8857aed,2025-05-23,Male,1998-03-10,1
usr_f7623653,evt_e83bd152,tier_basic,113.45,Business,org_57014058,2024-09-14,Non-binary,1978-01-23,1
usr_f7623653,evt_d6ad32f6,tier_premium,143.08,Business,org_56f351e2,2025-10-16,Male,1993-02-26,1
usr_f7623653,evt_b33cf196,tier_premium,95.87,Business,org_c5552904,2025-04-06,Male,2005-08-31,1
usr_f7623653,evt_5f93d471,tier_standard,116.12,Business,org_11673208,2024-10-29,Non-binary,1981-08-01,1
usr_f7623653,evt_9be76ebc,tier_basic,151.6,Health,org_27a0204d,2025-10-18,Non-binary,1975-06-16,1
usr_06843a4f,evt_a8bf4f25,tier_premium,155.62,Business,org_db680007,2024-11-04,Non-binary,1964-10-02,1
usr_06843a4f,evt_34cea16f,tier_standard,64.29,Tech,org_f8857aed,2025-01-31,Non-binary,1978-07-08,1
usr_06843a4f,evt_029d5975,tier_standard,155.01,Business,org_7f1948ed,2025-05-08,Non-binary,1966-06-11,1
usr_d4af0666,evt_8f14d143,tier_basic,164.23,Food,org_fd529560,2024-11-18,Non-binary,1984-07-16,1
usr_d4af0666,evt_0185fdfb,tier_standard,165.04,Business,org_ba53537c,2025-03-22,Female,1969-07-12,1
usr_d4af0666,evt_30e3367e,tier_standard,141.36,Art,org_5558d049,2025-04-19,Female,1972-03-16,1
usr_9cfb5974,evt_94cc7a11,tier_standard,133.88,Tech,org_57014058,2025-03-29,Male,2003-08-09,1
usr_9cfb5974,evt_cbe4e156,tier_standard,196.77,Art,org_0ba5bff8,2025-03-10,Female,2005-10-15,1
usr_9cfb5974,evt_3bb45d97,tier_premium,178.9,Health,org_0c85e030,2025-09-30,Male,1996-01-05,1
usr_9cfb5974,evt_a1afc16a,tier_basic,176.95,Health,org_11673208,2025-01-22,Non-binary,1968-09-19,1
usr_9cfb5974,evt_4307ad72,tier_standard,32.97,Business,org_6794e39e,2025-09-25,Female,2001-09-05,1
usr_9cfb5974,evt_b9ecc5ae,tier_premium,137.37,Food,org_6c48832f,2025-04-10,Female,1979-06-06,1
usr_9cfb5974,evt_553b2f96,tier_standard,69.97,Health,org_c04ff031,2025-10-16,Male,1990-03-19,1
usr_9cfb5974,evt_9dff58dd,tier_basic,106.81,Business,org_ea9da81f,2025-07-14,Male,2001-03-24,1
usr_c2b57d44,evt_945d70ec,tier_basic,143.77,Food,org_0db3b63e,2025-05-14,Male,1995-03-05,1
usr_c2b57d44,evt_5a688c1a,tier_premium,98.53,Art,org_6c48832f,2025-10-18,Female,1989-10-07,1
usr_c2b57d44,evt_c1746cc5,tier_basic,83.22,Food,org_b62edfdf,2024-08-24,Non-binary,1977-05-31,1
usr_c2b57d44,evt_fd422595,tier_standard,98.2,Health,org_2b7b8db2,2025-01-07,Female,1974-05-17,1
usr_c2b57d44,evt_fc68cb24,tier_standard,58.85,Art,org_04c47d39,2024-11-22,Male,1983-11-15,1
usr_c2b57d44,evt_97d90008,tier_standard,184.68,Tech,org_9d81df6a,2024-08-08,Male,1969-07-13,1
usr_c2b57d44,evt_a9ab5903,tier_basic,80.74,Business,org_3918e114,2025-08-31,Non-binary,1997-02-24,1
usr_638eee2e,evt_ca64bc20,tier_premium,163.29,Food,org_f3465f98,2025-06-28,Male,2006-05-05,1
usr_638eee2e,evt_3ed2f8c5,tier_standard,65.83,Art,org_ade866d2,2025-08-18,Female,1994-03-09,1
usr_638eee2e,evt_d7ae33a2,tier_premium,47.58,Tech,org_ba53537c,2025-06-02,Male,1987-03-21,1
usr_638eee2e,evt_7a34d713,tier_standard,57.16,Tech,org_db680007,2025-07-16,Female,1966-04-30,1
usr_638eee2e,evt_f66de037,tier_basic,130.59,Health,org_8a1327a7,2025-03-17,Non-binary,2006-12-02,1
usr_00da4b0b,evt_0346c0a2,tier_standard,40.02,Art,org_e5c2cf31,2025-07-02,Female,1967-05-10,1
usr_00da4b0b,evt_9fcd79c3,tier_standard,134.01,Health,org_009830cb,2024-09-25,Non-binary,1977-05-11,1
usr_00da4b0b,evt_a8bf4f25,tier_premium,117.8,Business,org_63965100,2025-08-29,Non-binary,1997-05-16,1
usr_00da4b0b,evt_a0b6845b,tier_premium,197.9,Business,org_823d63af,2025-06-16,Female,1974-05-20,1
usr_82ee0e68,evt_95aaf35e,tier_basic,34.23,Food,org_0fbb9763,2025-09-22,Female,2000-02-09,1
usr_82ee0e68,evt_a0b6845b,tier_standard,185.18,Health,org_6c48832f,2025-04-04,Male,1992-10-18,1
usr_82ee0e68,evt_5ffde5d2,tier_standard,41.45,Health,org_423d72fd,2025-06-24,Female,1995-01-03,1
usr_82ee0e68,evt_1ee7916b,tier_premium,40.97,Health,org_8807a743,2024-11-10,Female,1998-01-11,1
usr_82ee0e68,evt_727bc77f,tier_premium,161.27,Health,org_75ae2008,2025-05-21,Male,1978-04-12,1
usr_82ee0e68,evt_d0641883,tier_premium,188.5,Art,org_2ca286f7,2024-12-30,Male,1988-12-23,1
usr_82ee0e68,evt_cef15be5,tier_basic,196.02,Health,org_ade866d2,2024-10-06,Male,1986-03-11,1
usr_82ee0e68,evt_0905b767,tier_premium,186.75,Art,org_58003874,2025-02-12,Non-binary,1991-03-20,1
usr_82ee0e68,evt_f66de037,tier_premium,97.2,Health,org_337df6da,2025-05-27,Non-binary,1975-02-27,1
usr_82ee0e68,evt_c1746cc5,tier_basic,131.66,Business,org_423d72fd,2025-05-20,Non-binary,1972-08-17,1
usr_cd099a54,evt_371868ca,tier_basic,43.5,Health,org_5558d049,2025-09-12,Male,1981-09-07,1
usr_cd099a54,evt_749076c2,tier_standard,59.96,Food,org_75ae2008,2024-10-30,Female,1994-12-06,1
usr_cd099a54,evt_052bf968,tier_basic,25.06,Business,org_4b6d0519,2025-05-25,Female,1991-12-09,1
usr_cd099a54,evt_1c0db0f9,tier_premium,32.33,Health,org_ac28b7dc,2025-06-15,Non-binary,1979-06-22,1
usr_cd099a54,evt_abe5043e,tier_basic,142.07,Food,org_e96005a9,2025-06-06,Female,1991-11-19,1
usr_cd099a54,evt_31f4a384,tier_premium,116.95,Health,org_ac28b7dc,2024-09-10,Non-binary,2000-05-14,1
usr_cd099a54,evt_89a36d0f,tier_premium,118.12,Business,org_faf73880,2024-08-29,Non-binary,1971-08-02,1
usr_cd099a54,evt_c243e072,tier_premium,67.03,Business,org_6c48832f,2025-07-22,Male,1975-03-17,1
usr_17dca42f,evt_a24e7acd,tier_standard,41.85,Business,org_08286e4d,2025-10-07,Non-binary,1976-02-17,1
usr_17dca42f,evt_64e92cd3,tier_basic,53.65,Health,org_b00cdce3,2024-07-25,Non-binary,1982-01-16,1
usr_17dca42f,evt_b33cf196,tier_basic,126.78,Tech,org_a827e2f2,2024-10-31,Non-binary,1988-04-03,1
usr_17dca42f,evt_da6fbcb3,tier_standard,148.94,Business,org_1ed0fdfb,2024-11-12,Male,1995-10-09,1
usr_17dca42f,evt_3a8163fb,tier_standard,120.82,Business,org_11673208,2025-07-16,Male,1997-12-08,1
usr_17dca42f,evt_395b6756,tier_premium,102.24,Food,org_fee60a9c,2025-05-09,Male,1995-01-30,1
usr_17dca42f,evt_d03ec811,tier_basic,192.94,Business,org_ee61b887,2025-09-28,Female,1998-08-30,1
usr_17dca42f,evt_3212cf4d,tier_standard,129.29,Business,org_0fbb9763,2025-09-12,Female,2000-05-04,1
usr_9681607c,evt_bd8e6ff8,tier_standard,167.15,Art,org_27a0204d,2024-11-16,Non-binary,1976-10-01,1
usr_9681607c,evt_9b00a230,tier_standard,47.01,Health,org_f8857aed,2025-09-08,Non-binary,1978-06-20,1
usr_9681607c,evt_31a6647a,tier_premium,162.86,Art,org_1fcf4fae,2025-06-05,Female,1994-07-26,1
usr_1ede2d0c,evt_91e32440,tier_premium,32.1,Art,org_3918e114,2025-06-21,Non-binary,1993-12-18,1
usr_1ede2d0c,evt_553b2f96,tier_premium,29.76,Tech,org_776ef20c,2024-08-31,Non-binary,1984-01-31,1
usr_1ede2d0c,evt_749076c2,tier_basic,39.9,Health,org_f3465f98,2025-04-23,Female,1993-07-03,1
usr_1ede2d0c,evt_d9381219,tier_standard,110.0,Tech,org_57014058,2025-01-18,Non-binary,1972-03-28,1
usr_1ede2d0c,evt_395b6756,tier_standard,101.43,Art,org_0f96762d,2025-08-09,Male,2002-11-26,1
usr_1ede2d0c,evt_e22b8a7e,tier_premium,132.64,Food,org_b62edfdf,2024-10-18,Female,1991-11-24,1
usr_1ede2d0c,evt_b5e187f7,tier_standard,62.52,Art,org_8a1327a7,2025-08-19,Non-binary,1989-04-16,1
usr_7abf6b6f,evt_a264dbe2,tier_basic,131.53,Food,org_1224637c,2024-10-01,Non-binary,1968-07-27,1
usr_7abf6b6f,evt_c82b138b,tier_basic,73.07,Health,org_5edfc309,2025-03-06,Male,1982-11-14,1
usr_7abf6b6f,evt_9a92ee2d,tier_premium,168.72,Art,org_8540f6e7,2025-10-11,Male,1974-08-05,1
usr_7abf6b6f,evt_b2750080,tier_basic,50.02,Food,org_c0b1b1b5,2025-01-13,Non-binary,1983-07-16,1
usr_7abf6b6f,evt_c1249b32,tier_premium,47.89,Health,org_f3465f98,2025-10-02,Non-binary,1992-11-02,1
usr_7abf6b6f,evt_24f9a87f,tier_premium,75.89,Tech,org_08286e4d,2025-02-06,Non-binary,1995-05-22,1
usr_7abf6b6f,evt_c89daf29,tier_premium,51.62,Tech,org_d7872697,2025-10-03,Non-binary,1967-07-05,1
usr_7abf6b6f,evt_ac365bdb,tier_standard,125.28,Health,org_c54b3d0b,2025-01-06,Non-binary,1985-03-25,1
usr_2f51c9aa,evt_8eb13592,tier_premium,134.05,Business,org_f8857aed,2025-06-06,Male,1975-06-23,1
usr_2f51c9aa,evt_f66de037,tier_basic,141.96,Art,org_a4bf648b,2025-03-28,Female,2003-10-25,1
usr_2f51c9aa,evt_3f2001eb,tier_premium,135.07,Business,org_1fcf4fae,2025-08-08,Male,2002-02-02,1
usr_2f51c9aa,evt_d25682d1,tier_standard,91.2,Food,org_751f4a00,2024-08-23,Female,1983-01-17,1
usr_2f51c9aa,evt_ec3cdb89,tier_premium,179.4,Business,org_11673208,2025-01-05,Female,1985-10-17,1
usr_2f51c9aa,evt_e2ed74ad,tier_premium,153.56,Business,org_faf73880,2024-07-23,Male,2000-08-28,1
usr_2f51c9aa,evt_5ffde5d2,tier_basic,15.39,Health,org_6ba8e06f,2024-08-12,Non-binary,1989-03-16,1
usr_2f51c9aa,evt_933025e7,tier_standard,72.72,Art,org_75ae2008,2025-08-06,Male,1994-08-05,1
usr_4b5144b3,evt_f66de037,tier_premium,59.02,Food,org_79335db9,2024-12-04,Non-binary,1966-01-28,1
usr_4b5144b3,evt_df855910,tier_basic,41.52,Business,org_fd529560,2025-05-03,Male,2004-10-06,1
usr_4b5144b3,evt_4307ad72,tier_basic,46.98,Food,org_97adfec6,2025-02-20,Female,1997-02-13,1
usr_4b5144b3,evt_25f24b73,tier_basic,31.15,Tech,org_f1fa0b4f,2024-09-01,Non-binary,1966-03-06,1
usr_4b5144b3,evt_82dbce62,tier_basic,175.49,Art,org_0f96762d,2025-05-28,Male,1971-04-24,1
usr_48130f2e,evt_7b9357d6,tier_standard,125.01,Business,org_1ed0fdfb,2024-11-13,Female,1968-04-06,1
usr_48130f2e,evt_c84b8d1b,tier_basic,87.38,Tech,org_3953fcad,2025-06-20,Female,1987-08-18,1
usr_48130f2e,evt_395b6756,tier_standard,118.05,Food,org_f1fa0b4f,2025-05-09,Male,1983-06-08,1
usr_48130f2e,evt_08d1b1b4,tier_premium,65.5,Health,org_776ef20c,2024-11-03,Non-binary,1985-06-26,1
usr_48130f2e,evt_722fd94c,tier_premium,175.19,Business,org_d7872697,2024-12-16,Non-binary,1978-09-08,1
usr_48130f2e,evt_908fc7ae,tier_basic,42.58,Business,org_140e2754,2024-10-22,Female,1973-09-13,1
usr_78707050,evt_65deac27,tier_premium,142.37,Food,org_b62edfdf,2025-03-10,Female,1976-05-21,1
usr_78707050,evt_e2ed74ad,tier_premium,82.82,Business,org_5558d049,2024-11-28,Female,1983-05-20,1
usr_78707050,evt_920809fc,tier_premium,176.25,Health,org_d9341058,2025-08-02,Female,1997-04-06,1
usr_78707050,evt_23ff935e,tier_premium,45.45,Art,org_7f1948ed,2025-09-05,Non-binary,2002-12-01,1
usr_a4df4a96,evt_a8bf4f25,tier_basic,168.38,Art,org_014e4898,2025-07-24,Non-binary,2003-04-24,1
usr_a4df4a96,evt_d0535538,tier_basic,92.74,Art,org_f1fa0b4f,2025-10-12,Female,1978-04-09,1
usr_a4df4a96,evt_f1350947,tier_basic,141.58,Business,org_320a68fa,2025-08-18,Female,1970-02-25,1
usr_a4df4a96,evt_2e8a7c32,tier_standard,162.11,Art,org_1224637c,2025-05-30,Non-binary,2006-10-09,1
usr_a4df4a96,evt_3b4aa129,tier_basic,45.47,Tech,org_5a565ae9,2025-07-11,Male,1987-04-24,1
usr_a4df4a96,evt_31a6647a,tier_basic,105.0,Art,org_7f1948ed,2025-06-18,Female,1990-07-23,1
usr_a4df4a96,evt_3212cf4d,tier_standard,38.97,Health,org_2a08c3c0,2024-07-23,Female,1984-08-02,1
usr_a4df4a96,evt_3f21211f,tier_basic,62.1,Business,org_8a1327a7,2024-09-28,Male,1992-05-26,1
usr_a4df4a96,evt_aaf14759,tier_basic,126.7,Business,org_337df6da,2024-07-26,Male,1982-01-31,1
usr_5af1825e,evt_d21d29ff,tier_basic,64.61,Food,org_e5c2cf31,2025-06-17,Male,1972-07-29,1
usr_5af1825e,evt_c84b8d1b,tier_basic,199.14,Business,org_8c932783,2024-10-18,Female,1982-08-19,1
usr_5af1825e,evt_447fbfa7,tier_basic,135.01,Health,org_ee61b887,2024-11-29,Non-binary,1980-10-21,1
usr_5af1825e,evt_a5b8e116,tier_standard,82.44,Health,org_0ba5bff8,2024-10-11,Non-binary,1976-02-27,1
usr_5af1825e,evt_2652d9fc,tier_basic,65.84,Health,org_5edfc309,2025-03-28,Male,1970-05-29,1
usr_5af1825e,evt_9bde1d12,tier_basic,198.41,Food,org_423d72fd,2025-05-23,Male,1987-03-31,1
usr_5af1825e,evt_fdc74131,tier_premium,156.59,Tech,org_4b6d0519,2025-01-14,Female,1999-08-01,1
usr_5af1825e,evt_3ed2f8c5,tier_premium,102.93,Food,org_f3465f98,2024-07-30,Non-binary,2003-03-03,1
usr_5af1825e,evt_829b00eb,tier_premium,35.23,Food,org_2a08c3c0,2025-06-19,Female,1973-04-17,1
